level,trim_2.0,trim_1.0,trim_0.5,trim_0.0,trim_-0.5,trim_-1.0,trim_-2.0,trim_-3.0,trim_-4.0,trim_-5.0,trim_-6.0,trim_-7.0,trim_-8.0
0,0.057,0.026,0.013,0,0,0,0.003,0.01,0.016,0.023,0.029,0.035,0.043
0.01,0.0555,0.025,0.0115,0,-0.004,-0.005,-0.002,0.0045,0.0105,0.017,0.023,0.0295,0.037
0.02,0.054,0.024,0.01,0,-0.008,-0.01,-0.007,-0.001,0.005,0.011,0.017,0.024,0.031
0.03,0.0535,0.0245,0.011,0,-0.009,-0.0125,-0.011,-0.006,-0.0005,0.0055,0.012,0.019,0.026
0.04,0.053,0.025,0.012,0,-0.01,-0.015,-0.015,-0.011,-0.006,0,0.007,0.014,0.021
0.05,0.052,0.0245,0.012,0,-0.01,-0.0165,-0.0185,-0.0155,-0.0105,-0.0045,0.002,0.0085,0.0155
0.06,0.051,0.024,0.012,0,-0.01,-0.018,-0.022,-0.02,-0.015,-0.009,-0.003,0.003,0.01
0.07,0.0505,0.024,0.0115,0,-0.01,-0.0185,-0.025,-0.0235,-0.019,-0.0135,-0.0075,-0.0015,0.005
0.08,0.05,0.024,0.011,0,-0.01,-0.019,-0.028,-0.027,-0.023,-0.018,-0.012,-0.006,0
0.09,0.05,0.0235,0.011,0,-0.01,-0.019,-0.0295,-0.03,-0.027,-0.0225,-0.0165,-0.0105,-0.0045
0.1,0.05,0.023,0.011,0,-0.01,-0.019,-0.031,-0.033,-0.031,-0.027,-0.021,-0.015,-0.009
0.11,0.0497,0.023,0.011,0,-0.0101,-0.0191,-0.0317,-0.0348,-0.0336,-0.0302,-0.0247,-0.0189,-0.0131
0.12,0.0494,0.023,0.011,0,-0.0102,-0.0192,-0.0324,-0.0366,-0.0362,-0.0334,-0.0284,-0.0228,-0.0172
0.13,0.0491,0.023,0.011,0,-0.0103,-0.0193,-0.0331,-0.0384,-0.0388,-0.0366,-0.0321,-0.0267,-0.0213
0.14,0.0488,0.023,0.011,0,-0.0104,-0.0194,-0.0338,-0.0402,-0.0414,-0.0398,-0.0358,-0.0306,-0.0254
0.15,0.0485,0.023,0.011,0,-0.0105,-0.0195,-0.0345,-0.042,-0.044,-0.043,-0.0395,-0.0345,-0.0295
0.16,0.0482,0.023,0.011,0,-0.0106,-0.0196,-0.0352,-0.0438,-0.0466,-0.0462,-0.0432,-0.0384,-0.0336
0.17,0.0479,0.023,0.011,0,-0.0107,-0.0197,-0.0359,-0.0456,-0.0492,-0.0494,-0.0469,-0.0423,-0.0377
0.18,0.0476,0.023,0.011,0,-0.0108,-0.0198,-0.0366,-0.0474,-0.0518,-0.0526,-0.0506,-0.0462,-0.0418
0.19,0.0473,0.023,0.011,0,-0.0109,-0.0199,-0.0373,-0.0492,-0.0544,-0.0558,-0.0543,-0.0501,-0.0459
0.2,0.047,0.023,0.011,0,-0.011,-0.02,-0.038,-0.051,-0.057,-0.059,-0.058,-0.054,-0.05
0.21,0.0469,0.0229,0.011,0,-0.011,-0.0201,-0.0382,-0.0515,-0.0582,-0.0609,-0.0604,-0.0569,-0.0532
0.22,0.0468,0.0228,0.011,0,-0.011,-0.0202,-0.0384,-0.052,-0.0594,-0.0628,-0.0628,-0.0598,-0.0564
0.23,0.0467,0.0227,0.011,0,-0.011,-0.0203,-0.0386,-0.0525,-0.0606,-0.0647,-0.0652,-0.0627,-0.0596
0.24,0.0466,0.0226,0.011,0,-0.011,-0.0204,-0.0388,-0.053,-0.0618,-0.0666,-0.0676,-0.0656,-0.0628
0.25,0.0465,0.0225,0.011,0,-0.011,-0.0205,-0.039,-0.0535,-0.063,-0.0685,-0.07,-0.0685,-0.066
0.26,0.0464,0.0224,0.011,0,-0.011,-0.0206,-0.0392,-0.054,-0.0642,-0.0704,-0.0724,-0.0714,-0.0692
0.27,0.0463,0.0223,0.011,0,-0.011,-0.0207,-0.0394,-0.0545,-0.0654,-0.0723,-0.0748,-0.0743,-0.0724
0.28,0.0462,0.0222,0.011,0,-0.011,-0.0208,-0.0396,-0.055,-0.0666,-0.0742,-0.0772,-0.0772,-0.0756
0.29,0.0461,0.0221,0.011,0,-0.011,-0.0209,-0.0398,-0.0555,-0.0678,-0.0761,-0.0796,-0.0801,-0.0788
0.3,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.056,-0.069,-0.078,-0.082,-0.083,-0.082
0.31,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0562,-0.0694,-0.0789,-0.0835,-0.085,-0.0844
0.32,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0564,-0.0698,-0.0798,-0.085,-0.087,-0.0868
0.33,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0566,-0.0702,-0.0807,-0.0865,-0.089,-0.0892
0.34,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0568,-0.0706,-0.0816,-0.088,-0.091,-0.0916
0.35,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.057,-0.071,-0.0825,-0.0895,-0.093,-0.094
0.36,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0572,-0.0714,-0.0834,-0.091,-0.095,-0.0964
0.37,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0574,-0.0718,-0.0843,-0.0925,-0.097,-0.0988
0.38,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0576,-0.0722,-0.0852,-0.094,-0.099,-0.1012
0.39,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0578,-0.0726,-0.0861,-0.0955,-0.101,-0.1036
0.4,0.046,0.022,0.011,0,-0.011,-0.021,-0.04,-0.058,-0.073,-0.087,-0.097,-0.103,-0.106
0.41,0.0459,0.022,0.011,0,-0.011,-0.021,-0.0401,-0.0581,-0.0733,-0.0874,-0.0977,-0.1042,-0.1076
0.42,0.0458,0.022,0.011,0,-0.011,-0.021,-0.0402,-0.0582,-0.0736,-0.0878,-0.0984,-0.1054,-0.1092
0.43,0.0457,0.022,0.011,0,-0.011,-0.021,-0.0403,-0.0583,-0.0739,-0.0882,-0.0991,-0.1066,-0.1108
0.44,0.0456,0.022,0.011,0,-0.011,-0.021,-0.0404,-0.0584,-0.0742,-0.0886,-0.0998,-0.1078,-0.1124
0.45,0.0455,0.022,0.011,0,-0.011,-0.021,-0.0405,-0.0585,-0.0745,-0.089,-0.1005,-0.109,-0.114
0.46,0.0454,0.022,0.011,0,-0.011,-0.021,-0.0406,-0.0586,-0.0748,-0.0894,-0.1012,-0.1102,-0.1156
0.47,0.0453,0.022,0.011,0,-0.011,-0.021,-0.0407,-0.0587,-0.0751,-0.0898,-0.1019,-0.1114,-0.1172
0.48,0.0452,0.022,0.011,0,-0.011,-0.021,-0.0408,-0.0588,-0.0754,-0.0902,-0.1026,-0.1126,-0.1188
0.49,0.0451,0.022,0.011,0,-0.011,-0.021,-0.0409,-0.0589,-0.0757,-0.0906,-0.1033,-0.1138,-0.1204
0.5,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.059,-0.076,-0.091,-0.104,-0.115,-0.122
0.51,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0591,-0.0762,-0.0913,-0.1044,-0.1156,-0.123
0.52,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0592,-0.0764,-0.0916,-0.1048,-0.1162,-0.124
0.53,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0593,-0.0766,-0.0919,-0.1052,-0.1168,-0.125
0.54,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0594,-0.0768,-0.0922,-0.1056,-0.1174,-0.126
0.55,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0595,-0.077,-0.0925,-0.106,-0.118,-0.127
0.56,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0596,-0.0772,-0.0928,-0.1064,-0.1186,-0.128
0.57,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0597,-0.0774,-0.0931,-0.1068,-0.1192,-0.129
0.58,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0598,-0.0776,-0.0934,-0.1072,-0.1198,-0.13
0.59,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0599,-0.0778,-0.0937,-0.1076,-0.1204,-0.131
0.6,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06,-0.078,-0.094,-0.108,-0.121,-0.132
0.61,0.045,0.022,0.011,0,-0.011,-0.021,-0.04105,-0.06005,-0.0781,-0.09415,-0.1083,-0.1214,-0.13255
0.62,0.045,0.022,0.011,0,-0.011,-0.021,-0.0411,-0.0601,-0.0782,-0.0943,-0.1086,-0.1218,-0.1331
0.63,0.045,0.022,0.011,0,-0.011,-0.021,-0.04115,-0.06015,-0.0783,-0.09445,-0.1089,-0.1222,-0.13365
0.64,0.045,0.022,0.011,0,-0.011,-0.021,-0.0412,-0.0602,-0.0784,-0.0946,-0.1092,-0.1226,-0.1342
0.65,0.045,0.022,0.011,0,-0.011,-0.021,-0.04125,-0.06025,-0.0785,-0.09475,-0.1095,-0.123,-0.13475
0.66,0.045,0.022,0.011,0,-0.011,-0.021,-0.0413,-0.0603,-0.0786,-0.0949,-0.1098,-0.1234,-0.1353
0.67,0.045,0.022,0.011,0,-0.011,-0.021,-0.04135,-0.06035,-0.0787,-0.09505,-0.1101,-0.1238,-0.13585
0.68,0.045,0.022,0.011,0,-0.011,-0.021,-0.0414,-0.0604,-0.0788,-0.0952,-0.1104,-0.1242,-0.1364
0.69,0.045,0.022,0.011,0,-0.011,-0.021,-0.04145,-0.06045,-0.0789,-0.09535,-0.1107,-0.1246,-0.13695
0.7,0.045,0.022,0.011,0,-0.011,-0.021,-0.0415,-0.0605,-0.079,-0.0955,-0.111,-0.125,-0.1375
0.71,0.045,0.022,0.011,0,-0.011,-0.021,-0.04155,-0.06055,-0.0791,-0.09565,-0.1113,-0.1254,-0.13805
0.72,0.045,0.022,0.011,0,-0.011,-0.021,-0.0416,-0.0606,-0.0792,-0.0958,-0.1116,-0.1258,-0.1386
0.73,0.045,0.022,0.011,0,-0.011,-0.021,-0.04165,-0.06065,-0.0793,-0.09595,-0.1119,-0.1262,-0.13915
0.74,0.045,0.022,0.011,0,-0.011,-0.021,-0.0417,-0.0607,-0.0794,-0.0961,-0.1122,-0.1266,-0.1397
0.75,0.045,0.022,0.011,0,-0.011,-0.021,-0.04175,-0.06075,-0.0795,-0.09625,-0.1125,-0.127,-0.14025
0.76,0.045,0.022,0.011,0,-0.011,-0.021,-0.0418,-0.0608,-0.0796,-0.0964,-0.1128,-0.1274,-0.1408
0.77,0.045,0.022,0.011,0,-0.011,-0.021,-0.04185,-0.06085,-0.0797,-0.09655,-0.1131,-0.1278,-0.14135
0.78,0.045,0.022,0.011,0,-0.011,-0.021,-0.0419,-0.0609,-0.0798,-0.0967,-0.1134,-0.1282,-0.1419
0.79,0.045,0.022,0.011,0,-0.011,-0.021,-0.04195,-0.06095,-0.0799,-0.09685,-0.1137,-0.1286,-0.14245
0.8,0.045,0.022,0.011,0,-0.011,-0.021,-0.042,-0.061,-0.08,-0.097,-0.114,-0.129,-0.143
0.81,0.04495,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06105,-0.08005,-0.0971,-0.11415,-0.1292,-0.1433
0.82,0.0449,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0611,-0.0801,-0.0972,-0.1143,-0.1294,-0.1436
0.83,0.04485,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06115,-0.08015,-0.0973,-0.11445,-0.1296,-0.1439
0.84,0.0448,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0612,-0.0802,-0.0974,-0.1146,-0.1298,-0.1442
0.85,0.04475,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06125,-0.08025,-0.0975,-0.11475,-0.13,-0.1445
0.86,0.0447,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0613,-0.0803,-0.0976,-0.1149,-0.1302,-0.1448
0.87,0.04465,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06135,-0.08035,-0.0977,-0.11505,-0.1304,-0.1451
0.88,0.0446,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0614,-0.0804,-0.0978,-0.1152,-0.1306,-0.1454
0.89,0.04455,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06145,-0.08045,-0.0979,-0.11535,-0.1308,-0.1457
0.9,0.0445,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0615,-0.0805,-0.098,-0.1155,-0.131,-0.146
0.91,0.04445,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06155,-0.08055,-0.0981,-0.11565,-0.1312,-0.1463
0.92,0.0444,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0616,-0.0806,-0.0982,-0.1158,-0.1314,-0.1466
0.93,0.04435,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06165,-0.08065,-0.0983,-0.11595,-0.1316,-0.1469
0.94,0.0443,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0617,-0.0807,-0.0984,-0.1161,-0.1318,-0.1472
0.95,0.04425,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06175,-0.08075,-0.0985,-0.11625,-0.132,-0.1475
0.96,0.0442,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0618,-0.0808,-0.0986,-0.1164,-0.1322,-0.1478
0.97,0.04415,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06185,-0.08085,-0.0987,-0.11655,-0.1324,-0.1481
0.98,0.0441,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0619,-0.0809,-0.0988,-0.1167,-0.1326,-0.1484
0.99,0.04405,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06195,-0.08095,-0.0989,-0.11685,-0.1328,-0.1487
1,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.081,-0.099,-0.117,-0.133,-0.149
1.01,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08105,-0.0991,-0.1171,-0.13315,-0.1492
1.02,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0811,-0.0992,-0.1172,-0.1333,-0.1494
1.03,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08115,-0.0993,-0.1173,-0.13345,-0.1496
1.04,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0812,-0.0994,-0.1174,-0.1336,-0.1498
1.05,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08125,-0.0995,-0.1175,-0.13375,-0.15
1.06,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0813,-0.0996,-0.1176,-0.1339,-0.1502
1.07,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08135,-0.0997,-0.1177,-0.13405,-0.1504
1.08,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0814,-0.0998,-0.1178,-0.1342,-0.1506
1.09,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08145,-0.0999,-0.1179,-0.13435,-0.1508
1.1,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0815,-0.1,-0.118,-0.1345,-0.151
1.11,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08155,-0.1001,-0.1181,-0.13465,-0.1512
1.12,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0816,-0.1002,-0.1182,-0.1348,-0.1514
1.13,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08165,-0.1003,-0.1183,-0.13495,-0.1516
1.14,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0817,-0.1004,-0.1184,-0.1351,-0.1518
1.15,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08175,-0.1005,-0.1185,-0.13525,-0.152
1.16,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0818,-0.1006,-0.1186,-0.1354,-0.1522
1.17,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08185,-0.1007,-0.1187,-0.13555,-0.1524
1.18,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0819,-0.1008,-0.1188,-0.1357,-0.1526
1.19,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08195,-0.1009,-0.1189,-0.13585,-0.1528
1.2,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.119,-0.136,-0.153
1.21,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062025,-0.082025,-0.101025,-0.11905,-0.1361,-0.153125
1.22,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06205,-0.08205,-0.10105,-0.1191,-0.1362,-0.15325
1.23,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062075,-0.082075,-0.101075,-0.11915,-0.1363,-0.153375
1.24,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0621,-0.0821,-0.1011,-0.1192,-0.1364,-0.1535
1.25,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062125,-0.082125,-0.101125,-0.11925,-0.1365,-0.153625
1.26,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06215,-0.08215,-0.10115,-0.1193,-0.1366,-0.15375
1.27,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062175,-0.082175,-0.101175,-0.11935,-0.1367,-0.153875
1.28,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0622,-0.0822,-0.1012,-0.1194,-0.1368,-0.154
1.29,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062225,-0.082225,-0.101225,-0.11945,-0.1369,-0.154125
1.3,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06225,-0.08225,-0.10125,-0.1195,-0.137,-0.15425
1.31,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062275,-0.082275,-0.101275,-0.11955,-0.1371,-0.154375
1.32,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0623,-0.0823,-0.1013,-0.1196,-0.1372,-0.1545
1.33,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062325,-0.082325,-0.101325,-0.11965,-0.1373,-0.154625
1.34,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06235,-0.08235,-0.10135,-0.1197,-0.1374,-0.15475
1.35,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062375,-0.082375,-0.101375,-0.11975,-0.1375,-0.154875
1.36,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0624,-0.0824,-0.1014,-0.1198,-0.1376,-0.155
1.37,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062425,-0.082425,-0.101425,-0.11985,-0.1377,-0.155125
1.38,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06245,-0.08245,-0.10145,-0.1199,-0.1378,-0.15525
1.39,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062475,-0.082475,-0.101475,-0.11995,-0.1379,-0.155375
1.4,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0625,-0.0825,-0.1015,-0.12,-0.138,-0.1555
1.41,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062525,-0.082525,-0.101525,-0.12005,-0.1381,-0.155625
1.42,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06255,-0.08255,-0.10155,-0.1201,-0.1382,-0.15575
1.43,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062575,-0.082575,-0.101575,-0.12015,-0.1383,-0.155875
1.44,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0626,-0.0826,-0.1016,-0.1202,-0.1384,-0.156
1.45,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062625,-0.082625,-0.101625,-0.12025,-0.1385,-0.156125
1.46,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06265,-0.08265,-0.10165,-0.1203,-0.1386,-0.15625
1.47,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062675,-0.082675,-0.101675,-0.12035,-0.1387,-0.156375
1.48,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0627,-0.0827,-0.1017,-0.1204,-0.1388,-0.1565
1.49,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062725,-0.082725,-0.101725,-0.12045,-0.1389,-0.156625
1.5,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06275,-0.08275,-0.10175,-0.1205,-0.139,-0.15675
1.51,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062775,-0.082775,-0.101775,-0.12055,-0.1391,-0.156875
1.52,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0628,-0.0828,-0.1018,-0.1206,-0.1392,-0.157
1.53,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062825,-0.082825,-0.101825,-0.12065,-0.1393,-0.157125
1.54,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06285,-0.08285,-0.10185,-0.1207,-0.1394,-0.15725
1.55,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062875,-0.082875,-0.101875,-0.12075,-0.1395,-0.157375
1.56,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.0629,-0.0829,-0.1019,-0.1208,-0.1396,-0.1575
1.57,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062925,-0.082925,-0.101925,-0.12085,-0.1397,-0.157625
1.58,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.06295,-0.08295,-0.10195,-0.1209,-0.1398,-0.15775
1.59,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062975,-0.082975,-0.101975,-0.12095,-0.1399,-0.157875
1.6,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.102,-0.121,-0.14,-0.158
1.61,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10205,-0.12105,-0.14005,-0.15805
1.62,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1021,-0.1211,-0.1401,-0.1581
1.63,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10215,-0.12115,-0.14015,-0.15815
1.64,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1022,-0.1212,-0.1402,-0.1582
1.65,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10225,-0.12125,-0.14025,-0.15825
1.66,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1023,-0.1213,-0.1403,-0.1583
1.67,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10235,-0.12135,-0.14035,-0.15835
1.68,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1024,-0.1214,-0.1404,-0.1584
1.69,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10245,-0.12145,-0.14045,-0.15845
1.7,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1025,-0.1215,-0.1405,-0.1585
1.71,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10255,-0.12155,-0.14055,-0.15855
1.72,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1026,-0.1216,-0.1406,-0.1586
1.73,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10265,-0.12165,-0.14065,-0.15865
1.74,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1027,-0.1217,-0.1407,-0.1587
1.75,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10275,-0.12175,-0.14075,-0.15875
1.76,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1028,-0.1218,-0.1408,-0.1588
1.77,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10285,-0.12185,-0.14085,-0.15885
1.78,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1029,-0.1219,-0.1409,-0.1589
1.79,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10295,-0.12195,-0.14095,-0.15895
1.8,0.044,0.022,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.122,-0.141,-0.159
1.81,0.044,0.022,0.011,0,-0.011,-0.021,-0.04205,-0.063,-0.08305,-0.10305,-0.12205,-0.14105,-0.1591
1.82,0.044,0.022,0.011,0,-0.011,-0.021,-0.0421,-0.063,-0.0831,-0.1031,-0.1221,-0.1411,-0.1592
1.83,0.044,0.022,0.011,0,-0.011,-0.021,-0.04215,-0.063,-0.08315,-0.10315,-0.12215,-0.14115,-0.1593
1.84,0.044,0.022,0.011,0,-0.011,-0.021,-0.0422,-0.063,-0.0832,-0.1032,-0.1222,-0.1412,-0.1594
1.85,0.044,0.022,0.011,0,-0.011,-0.021,-0.04225,-0.063,-0.08325,-0.10325,-0.12225,-0.14125,-0.1595
1.86,0.044,0.022,0.011,0,-0.011,-0.021,-0.0423,-0.063,-0.0833,-0.1033,-0.1223,-0.1413,-0.1596
1.87,0.044,0.022,0.011,0,-0.011,-0.021,-0.04235,-0.063,-0.08335,-0.10335,-0.12235,-0.14135,-0.1597
1.88,0.044,0.022,0.011,0,-0.011,-0.021,-0.0424,-0.063,-0.0834,-0.1034,-0.1224,-0.1414,-0.1598
1.89,0.044,0.022,0.011,0,-0.011,-0.021,-0.04245,-0.063,-0.08345,-0.10345,-0.12245,-0.14145,-0.1599
1.9,0.044,0.022,0.011,0,-0.011,-0.021,-0.0425,-0.063,-0.0835,-0.1035,-0.1225,-0.1415,-0.16
1.91,0.044,0.022,0.011,0,-0.011,-0.021,-0.04255,-0.063,-0.08355,-0.10355,-0.12255,-0.14155,-0.1601
1.92,0.044,0.022,0.011,0,-0.011,-0.021,-0.0426,-0.063,-0.0836,-0.1036,-0.1226,-0.1416,-0.1602
1.93,0.044,0.022,0.011,0,-0.011,-0.021,-0.04265,-0.063,-0.08365,-0.10365,-0.12265,-0.14165,-0.1603
1.94,0.044,0.022,0.011,0,-0.011,-0.021,-0.0427,-0.063,-0.0837,-0.1037,-0.1227,-0.1417,-0.1604
1.95,0.044,0.022,0.011,0,-0.011,-0.021,-0.04275,-0.063,-0.08375,-0.10375,-0.12275,-0.14175,-0.1605
1.96,0.044,0.022,0.011,0,-0.011,-0.021,-0.0428,-0.063,-0.0838,-0.1038,-0.1228,-0.1418,-0.1606
1.97,0.044,0.022,0.011,0,-0.011,-0.021,-0.04285,-0.063,-0.08385,-0.10385,-0.12285,-0.14185,-0.1607
1.98,0.044,0.022,0.011,0,-0.011,-0.021,-0.0429,-0.063,-0.0839,-0.1039,-0.1229,-0.1419,-0.1608
1.99,0.044,0.022,0.011,0,-0.011,-0.021,-0.04295,-0.063,-0.08395,-0.10395,-0.12295,-0.14195,-0.1609
2,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.123,-0.142,-0.161
2.01,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12305,-0.14205,-0.16105
2.02,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1231,-0.1421,-0.1611
